Chronologic VCS simulator copyright 1991-2012
Contains Synopsys proprietary information.
Compiler version F-2011.12-SP1; Runtime version F-2011.12-SP1;  Sep 13 21:19 2014
***************
Setting Up Test
***************
**************
Run Some Tests
**************
OK: 10001011 10001011
OK: 11000011 11000011
OK: 01010010 01010010
OK: 11110111 11110111
OK: 11101010 11101010
OK: 01011010 01011010
OK: 01110010 01110010
OK: 00000101 00000101
OK: 10001011 10001011
OK: 11011000 11011000
OK: 11101001 11101001
OK: 01110110 01110110
OK: 00000001 00000001
OK: 11001101 11001101
OK: 11000011 11000011
OK: 01010011 01010011
OK: 11101000 11101000
OK: 10010001 10010001
OK: 00001000 00001000
OK: 01011010 01011010
OK: 11111111 11111111
OK: 00110110 00110110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 11111111 11111111
OK: 00110110 00110110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 11101000 11101000
OK: 10000101 10000101
OK: 00001000 00001000
OK: 01011011 01011011
OK: 01011010 01011010
OK: 11101001 11101001
OK: 01010010 01010010
OK: 00001001 00001001
OK: 00001011 00001011
OK: 11011011 11011011
OK: 01110101 01110101
OK: 00001100 00001100
OK: 10001000 10001000
OK: 00110110 00110110
OK: 10100111 10100111
OK: 00000100 00000100
OK: 11000110 11000110
OK: 00000110 00000110
OK: 11111011 11111011
OK: 00000010 00000010
OK: 00000100 00000100
OK: 11101001 11101001
OK: 00101101 00101101
OK: 00010001 00010001
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 10111000 10111000
OK: 00000000 00000000
OK: 00000000 00000000
OK: 10100011 10100011
OK: 10100101 10100101
OK: 00000100 00000100
OK: 10010010 10010010
OK: 00001011 00001011
OK: 11000000 11000000
OK: 01111001 01111001
OK: 00000011 00000011
OK: 10111010 10111010
OK: 11111111 11111111
OK: 11111111 11111111
OK: 00001011 00001011
OK: 11011011 11011011
OK: 01111001 01111001
OK: 00000110 00000110
OK: 11000111 11000111
OK: 00000110 00000110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 11111111 11111111
OK: 11111111 11111111
OK: 11110111 11110111
OK: 00111110 00111110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 10001011 10001011
OK: 11011000 11011000
OK: 11101001 11101001
OK: 00101010 00101010
OK: 00000001 00000001
OK: 10000111 10000111
OK: 11011001 11011001
OK: 11101000 11101000
OK: 11010111 11010111
OK: 00011000 00011000
OK: 10000111 10000111
OK: 11011001 11011001
OK: 11000011 11000011
OK: 01010011 01010011
OK: 11101000 11101000
OK: 01000101 01000101
OK: 00011010 00011010
OK: 01011011 01011011
OK: 10000011 10000011
OK: 11000011 11000011
OK: 00000100 00000100
OK: 11000011 11000011
OK: 10001011 10001011
OK: 00010110 00010110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 10001011 10001011
OK: 00001110 00001110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 11000011 11000011
OK: 10011100 10011100
OK: 01010011 01010011
OK: 11101000 11101000
OK: 00011001 00011001
OK: 00011010 00011010
OK: 01011011 01011011
OK: 10000011 10000011
OK: 11000011 11000011
OK: 00000100 00000100
OK: 10011101 10011101
OK: 11000011 11000011
OK: 11101000 11101000
OK: 10101011 10101011
OK: 10111110 10111110
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 11101001 11101001
OK: 01100111 01100111
OK: 00001010 00001010
OK: 11101000 11101000
OK: 10100001 10100001
OK: 10111110 10111110
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 11101001 11101001
OK: 01100101 01100101
OK: 00001010 00001010
OK: 11001101 11001101
OK: 11000100 11000100
OK: 10001011 10001011
OK: 00010111 00010111
OK: 10001011 10001011
OK: 10011111 10011111
OK: 00000010 00000010
OK: 00000000 00000000
OK: 11101001 11101001
OK: 01001101 01001101
OK: 00000011 00000011
OK: 01011110 01011110
OK: 11111111 11111111
OK: 00110110 00110110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 11111111 11111111
OK: 00110110 00110110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 11111111 11111111
OK: 11100110 11100110
OK: 11001101 11001101
OK: 11000101 11000101
OK: 10000111 10000111
OK: 11011001 11011001
OK: 11101000 11101000
OK: 10100000 10100000
OK: 00011000 00011000
OK: 10000111 10000111
OK: 11011001 11011001
OK: 11000011 11000011
OK: 11101000 11101000
OK: 01100100 01100100
OK: 00010111 00010111
OK: 01110100 01110100
OK: 00000011 00000011
OK: 11101001 11101001
OK: 10010011 10010011
OK: 10100011 10100011
OK: 11000011 11000011
OK: 10000111 10000111
OK: 11011010 11011010
OK: 11101000 11101000
OK: 11001101 11001101
OK: 00000000 00000000
OK: 00110010 00110010
OK: 11000000 11000000
OK: 10110101 10110101
OK: 10011000 10011000
OK: 11001101 11001101
OK: 11000110 11000110
OK: 10111011 10111011
OK: 10100110 10100110
OK: 00000100 00000100
OK: 10001010 10001010
OK: 11001000 11001000
OK: 10001000 10001000
OK: 00101111 00101111
OK: 10110101 10110101
OK: 00000000 00000000
OK: 01000011 01000011
OK: 10001000 10001000
OK: 00101111 00101111
OK: 11010000 11010000
OK: 11010000 11010000
OK: 11001101 11001101
OK: 11000111 11000111
OK: 01110011 01110011
OK: 00000011 00000011
OK: 11101000 11101000
OK: 00100000 00100000
OK: 00000001 00000001
OK: 10001010 10001010
OK: 11100101 11100101
OK: 10001010 10001010
OK: 11011001 11011001
OK: 11101001 11101001
OK: 00110011 00110011
OK: 00010000 00010000
OK: 11101000 11101000
OK: 10010010 10010010
OK: 11111110 11111110
OK: 01010011 01010011
OK: 00110011 00110011
OK: 11011011 11011011
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 10110111 10110111
OK: 10000001 10000001
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 11000110 11000110
OK: 00000110 00000110
OK: 11111011 11111011
OK: 00000010 00000010
OK: 00000100 00000100
OK: 11101000 11101000
OK: 00000100 00000100
OK: 00010100 00010100
OK: 01011011 01011011
OK: 11000110 11000110
OK: 00000110 00000110
OK: 11111011 11111011
OK: 00000010 00000010
OK: 00000100 00000100
OK: 11000011 11000011
OK: 10001011 10001011
OK: 11000001 11000001
OK: 11110111 11110111
OK: 11100010 11100010
OK: 10010010 10010010
OK: 01110011 01110011
OK: 00000011 00000011
OK: 11101001 11101001
OK: 00100101 00100101
OK: 11010101 11010101
OK: 11000011 11000011
OK: 10111011 10111011
OK: 10101011 10101011
OK: 00000100 00000100
OK: 10111010 10111010
OK: 10110111 10110111
OK: 01100100 01100100
OK: 11101001 11101001
OK: 00000110 00000110
OK: 00000000 00000000
OK: 10111011 10111011
OK: 10101011 10101011
OK: 00000100 00000100
OK: 10111010 10111010
OK: 10111001 10111001
OK: 01100100 01100100
OK: 01010010 01010010
OK: 10111010 10111010
OK: 10100011 10100011
OK: 00000100 00000100
OK: 11101000 11101000
OK: 11110111 11110111
OK: 00010110 00010110
OK: 01110010 01110010
OK: 00000011 00000011
OK: 10111010 10111010
OK: 10011111 10011111
OK: 00000100 00000100
OK: 11000011 11000011
OK: 10001010 10001010
OK: 11001101 11001101
OK: 00110010 00110010
OK: 11101101 11101101
OK: 11101011 11101011
OK: 00001000 00001000
OK: 10000111 10000111
OK: 11011010 11011010
OK: 10100000 10100000
OK: 11111011 11111011
OK: 00000010 00000010
OK: 10011000 10011000
OK: 10001011 10001011
OK: 11001000 11001000
OK: 11111100 11111100
OK: 10001011 10001011
OK: 11110010 11110010
OK: 10001011 10001011
OK: 11111011 11111011
OK: 11110011 11110011
OK: 10100100 10100100
OK: 10001011 10001011
OK: 11010110 11010110
OK: 10001011 10001011
OK: 11011111 11011111
OK: 11000011 11000011
OK: 11101000 11101000
OK: 00110110 00110110
OK: 11001000 11001000
OK: 10001011 10001011
OK: 11110001 11110001
OK: 10001011 10001011
OK: 11111011 11111011
OK: 11111101 11111101
OK: 00101011 00101011
OK: 11001010 11001010
OK: 01000001 01000001
OK: 11110011 11110011
OK: 10100100 10100100
OK: 10001011 10001011
OK: 11011010 11011010
OK: 10001011 10001011
OK: 11001111 11001111
OK: 01000001 01000001
OK: 11111100 11111100
OK: 11000011 11000011
OK: 10011100 10011100
OK: 01001001 01001001
OK: 10011101 10011101
OK: 11000011 11000011
OK: 11101000 11101000
OK: 10111100 10111100
OK: 00010110 00010110
OK: 01110101 01110101
OK: 00000011 00000011
OK: 11101001 11101001
OK: 11101011 11101011
OK: 10100010 10100010
OK: 11001101 11001101
OK: 11001000 11001000
OK: 01111000 01111000
OK: 00000011 00000011
OK: 11101001 11101001
OK: 10000011 10000011
OK: 00010110 00010110
OK: 10100001 10100001
OK: 10100011 10100011
OK: 00000100 00000100
OK: 00001011 00001011
OK: 11000000 11000000
OK: 01110100 01110100
OK: 00000110 00000110
OK: 10110000 10110000
OK: 00000001 00000001
OK: 01111001 01111001
OK: 00000010 00000010
OK: 10110000 10110000
OK: 11111111 11111111
OK: 11000011 11000011
OK: 00110011 00110011
OK: 11000000 11000000
OK: 00001011 00001011
OK: 11011011 11011011
OK: 01110101 01110101
OK: 11110011 11110011
OK: 11000011 11000011
OK: 01011011 01011011
OK: 11000011 11000011
OK: 10011000 10011000
OK: 10001011 10001011
OK: 11011000 11011000
OK: 11000110 11000110
OK: 00000110 00000110
OK: 11111011 11111011
OK: 00000010 00000010
OK: 00000010 00000010
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 11000011 11000011
OK: 11000110 11000110
OK: 00000110 00000110
OK: 11111011 11111011
OK: 00000010 00000010
OK: 00000100 00000100
OK: 11000011 11000011
OK: 11101000 11101000
OK: 11000100 11000100
OK: 11111111 11111111
OK: 11101001 11101001
OK: 11100111 11100111
OK: 11111111 11111111
OK: 11001101 11001101
OK: 11001001 11001001
OK: 01011011 01011011
OK: 01011010 01011010
OK: 11101001 11101001
OK: 10110101 10110101
OK: 00000011 00000011
OK: 11101000 11101000
OK: 00100101 00100101
OK: 00000110 00000110
OK: 01011011 01011011
OK: 01011010 01011010
OK: 11101001 11101001
OK: 00001011 00001011
OK: 00001100 00001100
OK: 10111001 10111001
OK: 00000100 00000100
OK: 00000000 00000000
OK: 11101001 11101001
OK: 10001000 10001000
OK: 11111111 11111111
OK: 10011100 10011100
OK: 10001010 10001010
OK: 00010111 00010111
OK: 01000011 01000011
OK: 10011101 10011101
OK: 10011100 10011100
OK: 10001010 10001010
OK: 00110111 00110111
OK: 01000011 01000011
OK: 10001011 10001011
OK: 00001111 00001111
OK: 01000011 01000011
OK: 10011101 10011101
OK: 10011100 10011100
OK: 01000011 01000011
OK: 10011101 10011101
OK: 11000011 11000011
OK: 01010011 01010011
OK: 10111011 10111011
OK: 00101000 00101000
OK: 00000111 00000111
OK: 11101000 11101000
OK: 00000110 00000110
OK: 00010110 00010110
OK: 01011011 01011011
OK: 10111001 10111001
OK: 10110110 10110110
OK: 00100110 00100110
OK: 01010001 01010001
OK: 11101000 11101000
OK: 10110101 10110101
OK: 11111111 11111111
OK: 00110010 00110010
OK: 11000000 11000000
OK: 11001101 11001101
OK: 11001010 11001010
OK: 10100010 10100010
OK: 00110001 00110001
OK: 00000011 00000011
OK: 10111011 10111011
OK: 10110100 10110100
OK: 00000100 00000100
OK: 11000110 11000110
OK: 00000111 00000111
OK: 00100000 00100000
OK: 00001010 00001010
OK: 00000111 00000111
OK: 01000011 01000011
OK: 11000110 11000110
OK: 00000111 00000111
OK: 00110000 00110000
OK: 11101001 11101001
OK: 01101010 01101010
OK: 00001011 00001011
OK: 11001101 11001101
OK: 11001011 11001011
OK: 10100000 10100000
OK: 10100101 10100101
OK: 00000100 00000100
OK: 11101011 11101011
OK: 00001001 00001001
OK: 11001101 11001101
OK: 11001100 11001100
OK: 11101000 11101000
OK: 11100101 11100101
OK: 00010111 00010111
OK: 01110100 01110100
OK: 00001000 00001000
OK: 11110110 11110110
OK: 11010000 11010000
OK: 11010000 11010000
OK: 11100000 11100000
OK: 00011010 00011010
OK: 11000000 11000000
OK: 01110100 01110100
OK: 00111101 00111101
OK: 11000011 11000011
OK: 11001101 11001101
OK: 11001101 11001101
OK: 10000000 10000000
OK: 00110110 00110110
OK: 10100111 10100111
OK: 00000100 00000100
OK: 10000000 10000000
OK: 00110011 00110011
OK: 11011011 11011011
OK: 11110110 11110110
OK: 11011101 11011101
OK: 10001011 10001011
OK: 11000011 11000011
OK: 00011011 00011011
OK: 11000010 11000010
OK: 10001011 10001011
OK: 11010000 11010000
OK: 10001010 10001010
OK: 11000011 11000011
OK: 00011010 00011010
OK: 11000001 11000001
OK: 10001010 10001010
OK: 11001000 11001000
OK: 11000011 11000011
OK: 11101000 11101000
OK: 00000011 00000011
OK: 00010110 00010110
OK: 01111000 01111000
OK: 11111010 11111010
OK: 11001101 11001101
OK: 11001110 11001110
OK: 11101000 11101000
OK: 11001111 11001111
OK: 00010101 00010101
OK: 01111000 01111000
OK: 00000011 00000011
OK: 11101001 11101001
OK: 11010101 11010101
OK: 00011000 00011000
OK: 11101000 11101000
OK: 00000010 00000010
OK: 00011000 00011000
OK: 11101000 11101000
OK: 11001111 11001111
OK: 00011000 00011000
OK: 11101001 11101001
OK: 11111100 11111100
OK: 00010111 00010111
OK: 10001011 10001011
OK: 11000011 11000011
OK: 00101011 00101011
OK: 11000010 11000010
OK: 01110100 01110100
OK: 00001110 00001110
OK: 01110000 01110000
OK: 00000111 00000111
OK: 01111000 01111000
OK: 00000111 00000111
OK: 00110010 00110010
OK: 11000000 11000000
OK: 11111110 11111110
OK: 11000000 11000000
OK: 11000011 11000011
OK: 01111000 01111000
OK: 11111001 11111001
OK: 11111001 11111001
OK: 00011010 00011010
OK: 11000000 11000000
OK: 11000011 11000011
OK: 00111011 00111011
OK: 11011010 11011010
OK: 01110101 01110101
OK: 00000101 00000101
OK: 00110011 00110011
OK: 11011011 11011011
OK: 11101001 11101001
OK: 00100110 00100110
OK: 00000000 00000000
OK: 10001011 10001011
OK: 11000010 11000010
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 00001011 00001011
OK: 11011011 11011011
OK: 11000111 11000111
OK: 00000110 00000110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 00000000 00000000
OK: 00000000 00000000
OK: 01111001 01111001
OK: 00000110 00000110
OK: 11000111 11000111
OK: 00000110 00000110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 11111111 11111111
OK: 11111111 11111111
OK: 00001011 00001011
OK: 11000000 11000000
OK: 10111010 10111010
OK: 00000000 00000000
OK: 00000000 00000000
OK: 01111001 01111001
OK: 00000011 00000011
OK: 10111010 10111010
OK: 11111111 11111111
OK: 11111111 11111111
OK: 11110111 11110111
OK: 00111110 00111110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 10001011 10001011
OK: 11011010 11011010
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 11000011 11000011
OK: 10101101 10101101
OK: 00111010 00111010
OK: 11100001 11100001
OK: 01110100 01110100
OK: 00010001 00010001
OK: 01000110 01000110
OK: 00000010 00000010
OK: 00000100 00000100
OK: 11111110 11111110
OK: 11000000 11000000
OK: 10011000 10011000
OK: 00000011 00000011
OK: 11110000 11110000
OK: 00111011 00111011
OK: 11110101 11110101
OK: 01110101 01110101
OK: 11101111 11101111
OK: 10001011 10001011
OK: 11010110 11010110
OK: 11101001 11101001
OK: 00111001 00111001
OK: 11010010 11010010
OK: 00111010 00111010
OK: 00000110 00000110
OK: 11111011 11111011
OK: 00000010 00000010
OK: 01110101 01110101
OK: 11101001 11101001
OK: 00111010 00111010
OK: 00101100 00101100
OK: 01110101 01110101
OK: 11100101 11100101
OK: 01000110 01000110
OK: 10001010 10001010
OK: 11010000 11010000
OK: 10101100 10101100
OK: 00111010 00111010
OK: 00000110 00000110
OK: 10001110 10001110
OK: 00000000 00000000
OK: 01110100 01110100
OK: 00000100 00000100
OK: 00000010 00000010
OK: 11000010 11000010
OK: 11101011 11101011
OK: 11011100 11011100
OK: 00001010 00001010
OK: 11000000 11000000
OK: 01110100 01110100
OK: 00010000 00010000
OK: 10011000 10011000
OK: 10010001 10010001
OK: 10111111 10111111
OK: 10001111 10001111
OK: 00000000 00000000
OK: 11110011 11110011
OK: 10100110 10100110
OK: 10010001 10010001
OK: 01110100 01110100
OK: 00000110 00000110
OK: 00000011 00000011
OK: 11110000 11110000
OK: 10001010 10001010
OK: 11000010 11000010
OK: 11101011 11101011
OK: 11001000 11001000
OK: 10001011 10001011
OK: 11010110 11010110
OK: 01011011 01011011
OK: 11000011 11000011
OK: 10001011 10001011
OK: 11110011 11110011
OK: 10001011 10001011
OK: 00101110 00101110
OK: 01001011 01001011
OK: 00000100 00000100
OK: 11111100 11111100
OK: 11101011 11101011
OK: 10111110 10111110
OK: 10001011 10001011
OK: 11110011 11110011
OK: 10001011 10001011
OK: 00101110 00101110
OK: 01011100 01011100
OK: 00000011 00000011
OK: 11111100 11111100
OK: 11101001 11101001
OK: 00001101 00001101
OK: 00000000 00000000
OK: 10101101 10101101
OK: 00111010 00111010
OK: 11100001 11100001
OK: 01110100 01110100
OK: 00010001 00010001
OK: 01000110 01000110
OK: 10101100 10101100
OK: 10011000 10011000
OK: 00000011 00000011
OK: 11110000 11110000
OK: 10101101 10101101
OK: 00000011 00000011
OK: 11110000 11110000
OK: 00111011 00111011
OK: 11101110 11101110
OK: 01110101 01110101
OK: 11101111 11101111
OK: 10001011 10001011
OK: 11011110 11011110
OK: 11101001 11101001
OK: 01010011 01010011
OK: 11010011 11010011
OK: 00111010 00111010
OK: 00000110 00000110
OK: 11111011 11111011
OK: 00000010 00000010
OK: 01110101 01110101
OK: 11101001 11101001
OK: 00111010 00111010
OK: 00101100 00101100
OK: 01110101 01110101
OK: 11100101 11100101
OK: 01000110 01000110
OK: 10101100 10101100
OK: 00111010 00111010
OK: 00000110 00000110
OK: 10001110 10001110
OK: 00000000 00000000
OK: 01110101 01110101
OK: 11011111 11011111
OK: 00001010 00001010
OK: 11000000 11000000
OK: 01110100 01110100
OK: 00001110 00001110
OK: 10011000 10011000
OK: 10010001 10010001
OK: 10111111 10111111
OK: 10001111 10001111
OK: 00000000 00000000
OK: 11110011 11110011
OK: 10100110 10100110
OK: 10010001 10010001
OK: 01110100 01110100
OK: 00000100 00000100
OK: 00000011 00000011
OK: 11110000 11110000
OK: 11101011 11101011
OK: 11010000 11010000
OK: 10101101 10101101
OK: 10001011 10001011
OK: 11010000 11010000
OK: 10001011 10001011
OK: 11011110 11011110
OK: 11101001 11101001
OK: 00000101 00000101
OK: 11010011 11010011
OK: 11101000 11101000
OK: 00011000 00011000
OK: 00010110 00010110
OK: 11000011 11000011
OK: 10100001 10100001
OK: 10100101 10100101
OK: 00000100 00000100
OK: 00001010 00001010
OK: 11100100 11100100
OK: 01110100 01110100
OK: 11110101 11110101
OK: 10000000 10000000
OK: 00110110 00110110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 10000000 10000000
OK: 11001101 11001101
OK: 11010111 11010111
OK: 10110000 10110000
OK: 00000000 00000000
OK: 10100010 10100010
OK: 10011110 10011110
OK: 00000100 00000100
OK: 10100010 10100010
OK: 10101010 10101010
OK: 00000100 00000100
OK: 10100000 10100000
OK: 10110010 10110010
OK: 00000100 00000100
OK: 00001010 00001010
OK: 11000000 11000000
OK: 01110100 01110100
OK: 11100010 11100010
OK: 10100001 10100001
OK: 10100101 10100101
OK: 00000100 00000100
OK: 00001010 00001010
OK: 11100100 11100100
OK: 01110100 01110100
OK: 11011000 11011000
OK: 10001011 10001011
OK: 00011110 00011110
OK: 10110001 10110001
OK: 00000100 00000100
OK: 10000000 10000000
OK: 00001110 00001110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 10000000 10000000
OK: 10000000 10000000
OK: 00001110 00001110
OK: 10110001 10110001
OK: 00000100 00000100
OK: 10000000 10000000
OK: 10001010 10001010
OK: 11001100 11001100
OK: 00101010 00101010
OK: 11001111 11001111
OK: 10100010 10100010
OK: 10100111 10100111
OK: 00000100 00000100
OK: 01110100 01110100
OK: 00100010 00100010
OK: 01110011 01110011
OK: 00010010 00010010
OK: 10000110 10000110
OK: 11000011 11000011
OK: 11110110 11110110
OK: 11011001 11011001
OK: 10100010 10100010
OK: 10100111 10100111
OK: 00000100 00000100
OK: 10001000 10001000
OK: 00111110 00111110
OK: 10100110 10100110
OK: 00000100 00000100
OK: 01010000 01010000
OK: 01010001 01010001
OK: 11101000 11101000
OK: 01101111 01101111
OK: 00010101 00010101
OK: 01011001 01011001
OK: 01011000 01011000
OK: 10000000 10000000
OK: 11111001 11111001
OK: 00111000 00111000
OK: 01110011 01110011
OK: 01011111 01011111
OK: 01010011 01010011
OK: 11111000 11111000
OK: 11101000 11101000
OK: 00100001 00100001
OK: 00010101 00010101
OK: 10100000 10100000
OK: 10100111 10100111
OK: 00000100 00000100
OK: 01011011 01011011
OK: 00110010 00110010
OK: 11000011 11000011
OK: 10111011 10111011
OK: 10011110 10011110
OK: 00000100 00000100
OK: 10111110 10111110
OK: 10101010 10101010
OK: 00000100 00000100
OK: 10111001 10111001
OK: 00000100 00000100
OK: 00000000 00000000
OK: 11111000 11111000
OK: 11111100 11111100
OK: 01111000 01111000
OK: 00011110 00011110
OK: 10101101 10101101
OK: 00010001 00010001
OK: 00000111 00000111
OK: 01000011 01000011
OK: 01000011 01000011
OK: 11100010 11100010
OK: 11111001 11111001
OK: 01110011 01110011
OK: 00010010 00010010
OK: 10111011 10111011
OK: 10100110 10100110
OK: 00000100 00000100
OK: 11111110 11111110
OK: 00000111 00000111
OK: 01110100 01110100
OK: 00110100 00110100
OK: 01001011 01001011
OK: 01001011 01001011
OK: 10111001 10111001
OK: 00000100 00000100
OK: 00000000 00000000
OK: 11010001 11010001
OK: 00011111 00011111
OK: 01001011 01001011
OK: 01001011 01001011
OK: 11100010 11100010
OK: 11111010 11111010
OK: 11101001 11101001
OK: 11101001 11101001
OK: 00010001 00010001
OK: 10101101 10101101
OK: 00011001 00011001
OK: 00000111 00000111
OK: 01000011 01000011
OK: 01000011 01000011
OK: 11100010 11100010
OK: 11111001 11111001
OK: 01110011 01110011
OK: 00011010 00011010
OK: 11110110 11110110
OK: 10010111 10010111
OK: 00000001 00000001
OK: 00000000 00000000
OK: 10111001 10111001
OK: 00000100 00000100
OK: 00000000 00000000
OK: 01001011 01001011
OK: 01001011 01001011
OK: 11110111 11110111
OK: 00010111 00010111
OK: 11100010 11100010
OK: 11111010 11111010
OK: 10111001 10111001
OK: 00000100 00000100
OK: 00000000 00000000
OK: 11111111 11111111
OK: 00000111 00000111
OK: 01110101 01110101
OK: 00000110 00000110
OK: 01000011 01000011
OK: 01000011 01000011
OK: 11100010 11100010
OK: 11111000 11111000
OK: 01110100 01110100
OK: 11001000 11001000
OK: 11101001 11101001
OK: 11110100 11110100
OK: 00001100 00001100
OK: 11101001 11101001
OK: 10001101 10001101
OK: 00001101 00001101
OK: 10100000 10100000
OK: 10100111 10100111
OK: 00000100 00000100
OK: 00100100 00100100
OK: 10000000 10000000
OK: 10000000 10000000
OK: 00100110 00100110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 01111111 01111111
OK: 00001000 00001000
OK: 00000110 00000110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 11000011 11000011
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 10001001 10001001
OK: 00010110 00010110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 11000011 11000011
OK: 10100001 10100001
OK: 10100101 10100101
OK: 00000100 00000100
OK: 00001010 00001010
OK: 11100100 11100100
OK: 01110100 01110100
OK: 11110000 11110000
OK: 10000000 10000000
OK: 00110110 00110110
OK: 10100101 10100101
OK: 00000100 00000100
OK: 10000000 10000000
OK: 00001010 00001010
OK: 11111111 11111111
OK: 01110100 01110100
OK: 11101111 11101111
OK: 10100001 10100001
OK: 10100101 10100101
OK: 00000100 00000100
OK: 00001010 00001010
OK: 11100100 11100100
OK: 01110100 01110100
OK: 11100000 11100000
OK: 00110011 00110011
OK: 11001001 11001001
OK: 10001011 10001011
OK: 00110110 00110110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 10100010 10100010
OK: 10100111 10100111
OK: 00000100 00000100
OK: 10001010 10001010
OK: 11001100 11001100
OK: 00101010 00101010
OK: 11001111 11001111
OK: 01110011 01110011
OK: 00001101 00001101
OK: 11110110 11110110
OK: 11011001 11011001
OK: 10000110 10000110
OK: 11011111 11011111
OK: 10001001 10001001
OK: 00011110 00011110
OK: 10100110 10100110
OK: 00000100 00000100
OK: 10000110 10000110
OK: 11011111 11011111
OK: 10010011 10010011
OK: 10000111 10000111
OK: 11010110 11010110
OK: 10001010 10001010
OK: 11100000 11100000
OK: 00110010 00110010
OK: 11100011 11100011
OK: 10011100 10011100
OK: 10110100 10110100
OK: 10000000 10000000
OK: 00001010 00001010
OK: 11000100 11000100
OK: 00001010 00001010
OK: 11011100 11011100
OK: 00110010 00110010
OK: 11100100 11100100
OK: 10001010 10001010
OK: 11111100 11111100
OK: 00001011 00001011
OK: 11001001 11001001
OK: 01110100 01110100
OK: 01000110 01000110
OK: 10000011 10000011
OK: 11111001 11111001
OK: 00011001 00011001
OK: 01110010 01110010
OK: 00010010 00010010
OK: 10011101 10011101
OK: 10001001 10001001
OK: 00110110 00110110
OK: 10100011 10100011
OK: 00000100 00000100
OK: 10001010 10001010
OK: 00100110 00100110
OK: 10100111 10100111
OK: 00000100 00000100
OK: 00100101 00100101
OK: 01111111 01111111
OK: 10000000 10000000
OK: 00001010 00001010
OK: 11000100 11000100
OK: 10100010 10100010
OK: 10100101 10100101
OK: 00000100 00000100
OK: 11000011 11000011
OK: 10000000 10000000
OK: 11111001 11111001
OK: 00001000 00001000
OK: 01110010 01110010
OK: 00011100 00011100
OK: 10001010 10001010
OK: 11100010 11100010
OK: 10001010 10001010
OK: 11010110 11010110
OK: 10001010 10001010
OK: 11110011 11110011
OK: 00110010 00110010
OK: 11011011 11011011
OK: 10000000 10000000
OK: 11101001 11101001
OK: 00001000 00001000
OK: 11110110 11110110
OK: 11000100 11000100
OK: 00011111 00011111
OK: 01110100 01110100
OK: 11010000 11010000
OK: 10000000 10000000
OK: 11001100 11001100
OK: 00100000 00100000
OK: 11101011 11101011
OK: 11001011 11001011
OK: 10000000 10000000
OK: 11001100 11001100
OK: 00100000 00100000
OK: 11100010 11100010
OK: 00000011 00000011
OK: 11101011 11101011
OK: 00001110 00001110
OK: 11111000 11111000
OK: 11010000 11010000
OK: 11011011 11011011
OK: 11010001 11010001
OK: 11011010 11011010
OK: 11010000 11010000
OK: 11011100 11011100
OK: 11110110 11110110
OK: 11000100 11000100
OK: 00010000 00010000
OK: 01110101 01110101
OK: 11101101 11101101
OK: 11100010 11100010
OK: 11110011 11110011
OK: 10011101 10011101
OK: 01111001 01111001
OK: 00100101 00100101
OK: 00101010 00101010
OK: 11001100 11001100
OK: 10001010 10001010
OK: 11100001 11100001
OK: 00011011 00011011
OK: 11110010 11110010
OK: 10001011 10001011
OK: 11010110 11010110
OK: 00011010 00011010
OK: 11000011 11000011
OK: 10001010 10001010
OK: 11011000 11011000
OK: 01110011 01110011
OK: 00101111 00101111
OK: 11110110 11110110
OK: 00010110 00010110
OK: 10100111 10100111
OK: 00000100 00000100
OK: 11110110 11110110
OK: 11010100 11010100
OK: 11110111 11110111
OK: 11010010 11010010
OK: 11110110 11110110
OK: 11010011 11010011
